Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.30     0.00     2080     0.00     0.00  void std::__new_allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::__new_allocator<std::bitset<4ul> >::__new_allocator(std::__new_allocator<std::bitset<4ul> > const&)
  0.00      0.30     0.00     2080     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&)
  0.00      0.30     0.00     2080     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > > >::construct<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >(std::allocator<std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType const, std::bitset<4ul> >*, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > const&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::emplace_hint<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::enable_if<is_constructible<std::pair<Board::PatternType const, std::bitset<4ul> >, std::pair<Board::PatternType, std::bitset<4ul> > >::value, std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool> >::type std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::insert<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::map<Board::PatternType, std::bitset<4ul>, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::operator[](Board::PatternType&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::pair<Board::PatternType const, std::bitset<4ul> >::pair<Board::PatternType, std::bitset<4ul>, true>(std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::pair<Board::PatternType, std::bitset<4ul> >::pair<Board::PatternType, std::bitset<4ul>&, true>(Board::PatternType&&, std::bitset<4ul>&)
  0.00      0.30     0.00     2080     0.00     0.00  std::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, bool>::pair<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool, true>(std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&, bool&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::bitset<4ul>::bitset()
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Auto_node::_M_insert(std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Auto_node::_Auto_node<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >&, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Auto_node::~_Auto_node()
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_clone_node<false, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_Alloc_node&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_create_node<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::pair<Board::PatternType const, std::bitset<4ul> > const&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >* std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_create_node<std::pair<Board::PatternType, std::bitset<4ul> > >(std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*)
  0.00      0.30     0.00     2080     0.00     0.00  void std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_construct_node<std::pair<Board::PatternType const, std::bitset<4ul> > const&>(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::pair<Board::PatternType const, std::bitset<4ul> > const&)
  0.00      0.30     0.00     2080     0.00     0.00  void std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_construct_node<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_node<std::pair<Board::PatternType const, std::bitset<4ul> > >*, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > > std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_emplace_hint_unique<std::pair<Board::PatternType, std::bitset<4ul> > >(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::pair<Board::PatternType, std::bitset<4ul> >&&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree<Board::PatternType, std::pair<Board::PatternType const, std::bitset<4ul> >, std::_Select1st<std::pair<Board::PatternType const, std::bitset<4ul> > >, std::less<Board::PatternType>, std::allocator<std::pair<Board::PatternType const, std::bitset<4ul> > > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >, Board::PatternType const&)
  0.00      0.30     0.00     2080     0.00     0.00  std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >& std::forward<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&>(std::remove_reference<std::_Rb_tree_iterator<std::pair<Board::PatternType const, std::bitset<4ul> > >&>::type&)
  0.00      0.30     0.00     2080     0.00     0.00  std::bitset<4ul>& std::forward<std::bitset<4ul>&>(std::remove_reference<std::bitset<4ul>&>::type&)
  0.00      0.30     0.00     2080     0.00     0.00  std::bitset<4ul>&& std::forward<std::bitset<4ul> >(std::remove_reference<std::bitset<4ul> >::type&)
  0.00      0.30     0.00     1985     0.00     0.00  Heuristic::Heuristic(Heuristic const&)
  0.00      0.30     0.00     1985     0.00     0.00  std::shared_ptr<Board>::shared_ptr(std::shared_ptr<Board> const&)
  0.00      0.30     0.00     1985     0.00     0.00  std::__shared_ptr<Board, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Board, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.30     0.00     1985     0.00     0.00  std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count(std::__shared_count<(__gnu_cxx::_Lock_policy)2> const&)
  0.00      0.30     0.00     1985     0.00     0.00  std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_M_add_ref_copy()
  0.00      0.30     0.00     1957     0.00     0.00  Board::setPos(int, int, int)
  0.00      0.30     0.00     1937     0.00     0.02  validGame(Board&, int, int, int)
  0.00      0.30     0.00     1880     0.00     0.00  std::_Rb_tree_const_iterator<Heuristic>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<Heuristic> const&)
  0.00      0.30     0.00     1880     0.00     0.00  std::set<Heuristic, CompareHeuristic, std::allocator<Heuristic> >::insert(Heuristic const&)
  0.00      0.30     0.00     1880     0.00     0.00  std::pair<std::_Rb_tree_iterator<Heuristic>, bool>::pair<std::_Rb_tree_iterator<Heuristic>, bool, true>(std::_Rb_tree_iterator<Heuristic>&&, bool&&)
  0.00      0.30     0.00     1880     0.00     0.00  std::pair<std::_Rb_tree_const_iterator<Heuristic>, bool>::pair<std::_Rb_tree_iterator<Heuristic>&, bool&, true>(std::_Rb_tree_iterator<Heuristic>&, bool&)
  0.00      0.30     0.00     1880     0.00     0.00  std::pair<std::_Rb_tree_iterator<Heuristic>, bool> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_unique<Heuristic const&>(Heuristic const&)
  0.00      0.30     0.00     1880     0.00     0.00  std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_get_insert_unique_pos(Heuristic const&)
  0.00      0.30     0.00     1880     0.00     0.00  std::_Rb_tree_iterator<Heuristic>& std::forward<std::_Rb_tree_iterator<Heuristic>&>(std::remove_reference<std::_Rb_tree_iterator<Heuristic>&>::type&)
  0.00      0.30     0.00     1880     0.00     0.00  bool& std::forward<bool&>(std::remove_reference<bool&>::type&)
  0.00      0.30     0.00     1880     0.00     0.00  std::_Rb_tree_iterator<Heuristic>&& std::forward<std::_Rb_tree_iterator<Heuristic> >(std::remove_reference<std::_Rb_tree_iterator<Heuristic> >::type&)
  0.00      0.30     0.00     1720     0.00     0.00  std::__new_allocator<std::_Rb_tree_node<Heuristic> >::_M_max_size() const
  0.00      0.30     0.00     1720     0.00     0.00  std::_Rb_tree_node<Heuristic>* std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node::operator()<Heuristic const&>(Heuristic const&) const
  0.00      0.30     0.00     1720     0.00     0.00  void std::__new_allocator<std::_Rb_tree_node<Heuristic> >::destroy<Heuristic>(Heuristic*)
  0.00      0.30     0.00     1720     0.00     0.00  std::__new_allocator<std::_Rb_tree_node<Heuristic> >::allocate(unsigned long, void const*)
  0.00      0.30     0.00     1720     0.00     0.00  void std::__new_allocator<std::_Rb_tree_node<Heuristic> >::construct<Heuristic, Heuristic const&>(Heuristic*, Heuristic const&)
  0.00      0.30     0.00     1720     0.00     0.01  std::allocator_traits<std::allocator<std::_Rb_tree_node<Heuristic> > >::deallocate(std::allocator<std::_Rb_tree_node<Heuristic> >&, std::_Rb_tree_node<Heuristic>*, unsigned long)
  0.00      0.30     0.00     1720     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<Heuristic> > >::destroy<Heuristic>(std::allocator<std::_Rb_tree_node<Heuristic> >&, Heuristic*)
  0.00      0.30     0.00     1720     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<Heuristic> > >::allocate(std::allocator<std::_Rb_tree_node<Heuristic> >&, unsigned long)
  0.00      0.30     0.00     1720     0.00     0.00  void std::allocator_traits<std::allocator<std::_Rb_tree_node<Heuristic> > >::construct<Heuristic, Heuristic const&>(std::allocator<std::_Rb_tree_node<Heuristic> >&, Heuristic*, Heuristic const&)
  0.00      0.30     0.00     1720     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<Heuristic>*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<Heuristic>*&, std::_Rb_tree_node_base*&)
  0.00      0.30     0.00     1720     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base* const&)
  0.00      0.30     0.00     1720     0.00     0.00  std::_Rb_tree_iterator<Heuristic> std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_M_insert_<Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, Heuristic const&, std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node&)
  0.00      0.30     0.00     1720     0.00     0.00  std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >::_Alloc_node::_Alloc_node(std::_Rb_tree<Heuristic, Heuristic, std::_Identity<Heuristic>, CompareHeuristic, std::allocator<Heuristic> >&)
